,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,EMG9,EMG10,EMG11,EMG12,EMG13,EMG14,EMG15,EMG16
73,2.044287394736853e-06,2.2016554499387074e-06,1.9837893251571366e-06,2.6035753904879446e-06,2.6695637630640558e-06,3.7722079087964913e-06,2.3466836310948676e-06,6.243184328015483e-06,6.048524075355199e-06,1.2878176788097022e-06,5.970903619233159e-07,1.7461645111217125e-06,1.8559591914814425e-06,2.3142662711449204e-05,1.7804246311913939e-06,2.1564605693362543e-06
74,2.0486758802694354e-06,2.2237603247968957e-06,2.0184507920219484e-06,2.566761542544898e-06,2.744708842113797e-06,3.8139679842553188e-06,2.375141943338783e-06,6.140775106727041e-06,6.345437756864537e-06,1.2868526559336033e-06,5.723331732510437e-07,1.7020058016421464e-06,1.897126727240336e-06,2.337562556798561e-05,1.7778936139092358e-06,2.169390753989862e-06
75,2.051843995174456e-06,2.242888324455106e-06,2.0557169408018824e-06,2.530898355659556e-06,2.8128278265932643e-06,3.838178592233508e-06,2.4024709514290807e-06,6.037606422959339e-06,6.67130375449521e-06,1.2929711830515567e-06,5.508169050257915e-07,1.661201652577367e-06,1.940557811429175e-06,2.3562441180067013e-05,1.7758308734634095e-06,2.177590988431288e-06
76,2.053456749040864e-06,2.2593031148516008e-06,2.0960172926788355e-06,2.495989322279721e-06,2.8731452770933425e-06,3.846124639877968e-06,2.4271202349283633e-06,5.933748317584732e-06,7.023441925757355e-06,1.3060120302214302e-06,5.335558240815679e-07,1.6244158644704546e-06,1.9850431185383466e-06,2.3712329806340352e-05,1.7741641923771431e-06,2.1817305967736314e-06
77,2.053000466083847e-06,2.273217084252903e-06,2.1395420446854356e-06,2.4619261354905707e-06,2.925733354630229e-06,3.840393180235241e-06,2.4474037870349223e-06,5.829980751676332e-06,7.397811289569469e-06,1.325677400687901e-06,5.215567707147233e-07,1.592103232483181e-06,2.0293113217548585e-06,2.3833816465628427e-05,1.7730869048325173e-06,2.182368428771085e-06
78,2.0500471704044532e-06,2.2848180787821878e-06,2.18616424555631e-06,2.4287182215752117e-06,2.9710526976040764e-06,3.824114810971583e-06,2.4616273921323346e-06,5.727498639553047e-06,7.78905268786075e-06,1.3515424537586913e-06,5.158489609533473e-07,1.564602547212931e-06,2.0723598636123443e-06,2.3932764548891482e-05,1.7730667539764695e-06,2.1797650088024252e-06
79,2.0444965767869698e-06,2.294392232723619e-06,2.2354060339122185e-06,2.3965066676251264e-06,3.009490985699171e-06,3.8003506006653796e-06,2.468555903914417e-06,5.627688712569057e-06,8.190751851163812e-06,1.3830465024405845e-06,5.175725376072314e-07,1.5423466691625e-06,2.11378895374587e-06,2.4011545005188177e-05,1.774657867457215e-06,2.173873812294257e-06
80,2.0364921893596776e-06,2.3024043663402486e-06,2.286422353725982e-06,2.3653950465410426e-06,3.0412368207395694e-06,3.7717826610170357e-06,2.4678641566043873e-06,5.531904450734229e-06,8.595868210758082e-06,1.4194804997708877e-06,5.280594034230812e-07,1.5260625376936523e-06,2.153735757709356e-06,2.407008508800404e-05,1.7783725252781952e-06,2.1644244066493933e-06
81,2.0261276768515095e-06,2.309386601306844e-06,2.3380385307057514e-06,2.3353471580916626e-06,3.0663676809684586e-06,3.74058758674819e-06,2.460100570438376e-06,5.441178113004951e-06,8.997256403123934e-06,1.4600194782382548e-06,5.488406312050739e-07,1.5168059131465756e-06,2.192487146471525e-06,2.4107853776373762e-05,1.784653905118843e-06,2.1510721220091614e-06
82,2.0132819086913587e-06,2.3157017825656156e-06,2.388825867980609e-06,2.3062016175384223e-06,3.0849329260264957e-06,3.7084161054963365e-06,2.446248360333332e-06,5.356029595578198e-06,9.388306084094418e-06,1.5038102360992966e-06,5.815894443040876e-07,1.5157990249682294e-06,2.230239738736834e-06,2.4125229136639133e-05,1.7938807726487241e-06,2.133553485830091e-06
83,1.9977230560132245e-06,2.3214296930304766e-06,2.437128421301407e-06,2.277702481891961e-06,3.096937841403388e-06,3.6764211252708205e-06,2.4273590827750286e-06,5.2766047544619986e-06,9.763485569058955e-06,1.5499932212455994e-06,6.280536292478957e-07,1.5241961064548472e-06,2.2671813534221118e-06,2.412369139014681e-05,1.8064080525936782e-06,2.111790678934526e-06
84,1.9793626404361344e-06,2.326493597278753e-06,2.4811019654503916e-06,2.2495672205218677e-06,3.102265243814248e-06,3.6451790458664867e-06,2.404430243335845e-06,5.2031054241373265e-06,1.011824845617841e-05,1.5976055728780624e-06,6.900032557832236e-07,1.542959696097412e-06,2.3036214684934507e-06,2.410500844721617e-05,1.8225502914221783e-06,2.0858991707833326e-06
85,1.958477108778747e-06,2.3308125573912745e-06,2.5189114585696474e-06,2.221624007546389e-06,3.100708669520911e-06,3.614534162207068e-06,2.3783705373307305e-06,5.136181013698939e-06,1.0448147841736145e-05,1.6455309341757758e-06,7.692160107659382e-07,1.572897456324816e-06,2.3399241180559277e-06,2.4069644076346706e-05,1.842449553563721e-06,2.056107221060894e-06
86,1.9357551522074758e-06,2.3342503784836143e-06,2.5490077430407214e-06,2.193875952837871e-06,3.0921829193068697e-06,3.5835931276499005e-06,2.3500169183497138e-06,5.077030403666547e-06,1.0747957120196339e-05,1.6926148154083787e-06,8.675047862439337e-07,1.6147404767213013e-06,2.376287434476972e-06,2.4015023503942864e-05,1.8659541217398874e-06,2.022690567372933e-06
87,1.912125906077247e-06,2.3365158895238407e-06,2.5702754139463635e-06,2.166369796274179e-06,3.076879277306866e-06,3.550951825912554e-06,2.320191643960356e-06,5.0272812196661735e-06,1.1011727307104306e-05,1.7378991009365944e-06,9.867312014406136e-07,1.6691402297905777e-06,2.4126106583965557e-06,2.3935086831949238e-05,1.8926233751213507e-06,1.985976561306959e-06
88,1.888483693519373e-06,2.337198286244685e-06,2.5820390775220656e-06,2.1390245903445953e-06,3.055118162183167e-06,3.5150451226109075e-06,2.289708292198358e-06,4.98883050673934e-06,1.1233675160177995e-05,1.7808758761661617e-06,1.1287522605616882e-06,1.7366226054772473e-06,2.4486040029830127e-06,2.3822015217265263e-05,1.9218480790654384e-06,1.9463376094320087e-06
89,1.8655010411539963e-06,2.33578194893671e-06,2.5840612458702928e-06,2.1116343372449295e-06,3.027021204957699e-06,3.4744753062159264e-06,2.2594046721287942e-06,4.96365311471846e-06,1.1409191628136304e-05,1.8215907591061554e-06,1.2953167497666739e-06,1.817631339109658e-06,2.483959605987009e-06,2.3669040702223252e-05,1.9530117730665387e-06,1.9041001085082745e-06
90,1.8436199426055461e-06,2.3316032139769796e-06,2.576595876088936e-06,2.083996792151034e-06,2.992380420285198e-06,3.4282065816568775e-06,2.2302151685136673e-06,4.953465155706754e-06,1.1535650552999053e-05,1.8604845452013045e-06,1.4879977443989217e-06,1.9126552711177456e-06,2.518352815468484e-06,2.3472286590701923e-05,1.9856115316753827e-06,1.8594587969498771e-06
91,1.8231688513381757e-06,2.3239525583318334e-06,2.560459854809099e-06,2.0560335696208925e-06,2.950918344244895e-06,3.375578626624747e-06,2.203091599560518e-06,4.959285406035301e-06,1.1612920790082899e-05,1.8981699586385396e-06,1.7082409980115216e-06,2.022266296109801e-06,2.5513684028021933e-06,2.32302729051658e-05,2.0193048998797026e-06,1.812543718377055e-06
92,1.8044918394489732e-06,2.312292053470021e-06,2.5370156859951782e-06,2.0278789465960187e-06,2.902746738063139e-06,3.316232538349521e-06,2.1788576764121343e-06,4.981121600650818e-06,1.1643223484668275e-05,1.9353836022454144e-06,1.957472847607062e-06,2.1469846906889174e-06,2.582460956901798e-06,2.2941661196912806e-05,2.053889721879253e-06,1.7636010336985838e-06
93,1.7879703105408047e-06,2.296366258007478e-06,2.5079526038302317e-06,1.9999222912750445e-06,2.8486176604029715e-06,3.2501222682089168e-06,2.1581947189014553e-06,5.017971096536046e-06,1.1630050484852439e-05,1.972995509669004e-06,2.237116298042239e-06,2.2871177914565083e-06,2.610855360545887e-06,2.2603782990999315e-05,2.0891959075910684e-06,1.7131093427441769e-06
94,1.773903885246053e-06,2.276125175016703e-06,2.4749216584365055e-06,1.9727875994016613e-06,2.789770441987965e-06,3.1775793468711112e-06,2.141644790178215e-06,5.068109504649331e-06,1.1576552381023052e-05,2.0118767648818987e-06,2.548476336837091e-06,2.4426983202247803e-06,2.635431062129646e-06,2.2213171320226576e-05,2.1248938944093133e-06,1.6617442465999446e-06
95,1.7623722755275933e-06,2.251577760646614e-06,2.4392407163991793e-06,1.947326721413372e-06,2.727605687779068e-06,3.099208305011191e-06,2.129597305582534e-06,5.129388876258198e-06,1.1484412264443265e-05,2.0527118831520935e-06,2.892598611880828e-06,2.613447984151004e-06,2.6547847613620423e-06,2.176646721883252e-05,2.1603606266048508e-06,1.6102279946059963e-06
96,1.7531866221644713e-06,2.22278228142344e-06,2.401768839640174e-06,1.9247052402731905e-06,2.6634730403483466e-06,3.015680024154177e-06,2.122349140734792e-06,5.199268387947676e-06,1.1353966573212475e-05,2.0959306110046603e-06,3.2701667454480453e-06,2.798722216729613e-06,2.667514369677223e-06,2.1260688549592003e-05,2.194770601666296e-06,1.5591761585112597e-06
97,1.7459090072825571e-06,2.1900270067048908e-06,2.3628911505843885e-06,1.9064844937922524e-06,2.5985624312610494e-06,2.927736236226989e-06,2.1201028633878002e-06,5.27472347096168e-06,1.1185401288331495e-05,2.14172853215946e-06,3.6814106356722326e-06,2.9975881911597783e-06,2.6726067342354473e-06,2.0693635450660255e-05,2.2273821778751223e-06,1.5090932748383462e-06
98,1.7398926081744815e-06,2.15401729290778e-06,2.322546639878777e-06,1.8945109552598478e-06,2.5338342894830302e-06,2.836370825419022e-06,2.1228622395177285e-06,5.352436884947225e-06,1.0980176586907021e-05,2.190050179021773e-06,4.126017018244052e-06,3.20909957651605e-06,2.6697552056186473e-06,2.006431670217862e-05,2.2577970191030184e-06,1.4605294684022386e-06
99,1.7343358636934574e-06,2.1158957577993764e-06,2.280253465908402e-06,1.8906245191911434e-06,2.470101605089099e-06,2.742909495769271e-06,2.1304067118748193e-06,5.429272857175282e-06,1.0741847595165593e-05,2.2405927501490523e-06,4.603075072315289e-06,3.4325358428817536e-06,2.6594143930196075e-06,1.937246772788762e-05,2.286006619985909e-06,1.414193862748579e-06
100,1.7284038572995307e-06,2.077089161852024e-06,2.2352012539897288e-06,1.8963986034943645e-06,2.408284368960232e-06,2.6489504833876578e-06,2.1423704665590594e-06,5.502642983977044e-06,1.0475902803242243e-05,2.29295132839861e-06,5.111064749285645e-06,3.667422432514673e-06,2.642538653936793e-06,1.86182578146554e-05,2.3122333696616703e-06,1.3708844853147587e-06
101,1.721438300803319e-06,2.0390995037961446e-06,2.1865388689234583e-06,1.9130238019896627e-06,2.349605575297312e-06,2.5562384479956305e-06,2.1583128551964277e-06,5.57058537019085e-06,1.0188877312819835e-05,2.3467722796653283e-06,5.64786877611798e-06,3.913401966247602e-06,2.6201990647115724e-06,1.780408634203582e-05,2.3366834263931912e-06,1.3313402704142116e-06
102,1.7131689468080842e-06,2.003385662495401e-06,2.1337585066116567e-06,1.94128252725407e-06,2.2955322521709634e-06,2.4664660668021313e-06,2.177739064779501e-06,5.6317275189241814e-06,9.887440771668158e-06,2.401707010895104e-06,6.210783143502949e-06,4.170003676157623e-06,2.593302688029003e-06,1.6937135776881526e-05,2.3593292788570314e-06,1.2961455919870988e-06
103,1.7038253972850122e-06,1.971319974066266e-06,2.076897243004131e-06,1.9815918611709865e-06,2.2475123463469025e-06,2.3811150646027567e-06,2.200087415992378e-06,5.685286838296143e-06,9.577896870978971e-06,2.4572178334832473e-06,6.796450776691579e-06,4.436312599152357e-06,2.5625104130770614e-06,1.6029683263626682e-05,2.3798495869751295e-06,1.2657095441379822e-06
104,1.6940749838022956e-06,1.944094877759399e-06,2.016437441033217e-06,2.0341427357372116e-06,2.2067072951631986e-06,2.301473172878772e-06,2.224716913440792e-06,5.731033101673926e-06,9.265850533403759e-06,2.5124457598356416e-06,7.400659660273878e-06,4.710692060344687e-06,2.528383262972377e-06,1.5096856434774469e-05,2.3977730976165933e-06,1.2403171029195676e-06
105,1.6848415149490345e-06,1.9226073813582793e-06,1.9530603135902464e-06,2.0990700290786105e-06,2.173884398444076e-06,2.2287048286469816e-06,2.25093507004173e-06,5.7690926909161075e-06,8.955761232591427e-06,2.5662752908399715e-06,8.018116250579523e-06,4.990682361119547e-06,2.491597987507977e-06,1.4153780143394143e-05,2.412674387933992e-06,1.220176818586452e-06
106,1.677205981150427e-06,1.9074155348727476e-06,1.8874943252979269e-06,2.1765034915713215e-06,2.1495143961965612e-06,2.1637932385299544e-06,2.278072636371054e-06,5.799666839948453e-06,8.650735290111367e-06,2.6175015253317496e-06,8.642350057715396e-06,5.27299174479117e-06,2.4529608441515057e-06,1.3213721526200947e-05,2.424197869648817e-06,1.2053726288734396e-06
107,1.672397813293849e-06,1.8987517739143867e-06,1.8205399165408512e-06,2.2664472237923556e-06,2.133954069063584e-06,2.107398952481111e-06,2.305567843379008e-06,5.822860863910366e-06,8.352948705373786e-06,2.6648541644873106e-06,9.265713420158261e-06,5.5534900697346e-06,2.4132208147103285e-06,1.2287695719952488e-05,2.4319197651173195e-06,1.1958045911330092e-06
108,1.6716947584013673e-06,1.8965591584331644e-06,1.7531341793675676e-06,2.368594300216384e-06,2.1274980676400493e-06,2.059800835647966e-06,2.3330134979901897e-06,5.8387621766804765e-06,8.06437101309239e-06,2.7069158070267986e-06,9.879266356169898e-06,5.8272046649103815e-06,2.3728937745583767e-06,1.1384989642182081e-05,2.4353538200519394e-06,1.1912635724975676e-06
109,1.6762537237833732e-06,1.9005401230288334e-06,1.6863086543337785e-06,2.482201889073295e-06,2.1302885523228353e-06,2.0210059225020422e-06,2.3601264780828807e-06,5.84776805424937e-06,7.787241211918554e-06,2.742264254010611e-06,1.0472469547032116e-05,6.088322315946711e-06,2.3322631198883002e-06,1.0513586002564532e-05,2.4342026311436642e-06,1.191601385229521e-06
110,1.6870227306309713e-06,1.9102260645520953e-06,1.6210759228004567e-06,2.6061041469753317e-06,2.1422406846043218e-06,1.9909331915779857e-06,2.386609751155284e-06,5.851003461362688e-06,7.5241720189609985e-06,2.7698756506286542e-06,1.1033068549010702e-05,6.330270140450335e-06,2.2916355583028996e-06,9.680003939548307e-06,2.4284907569671643e-06,1.1968349490415245e-06
111,1.7047147802761378e-06,1.9251313867690734e-06,1.5583849220167284e-06,2.7389363932224613e-06,2.1630125121568137e-06,1.9694621038008233e-06,2.411951136134878e-06,5.850624674652072e-06,7.277990611400559e-06,2.789424246254535e-06,1.154767087149893e-05,6.546064467532101e-06,2.251728007337778e-06,8.888987324710887e-06,2.4183801546324924e-06,1.2071324894222856e-06
112,1.7297557623167482e-06,1.9449532013198303e-06,1.4991792496910054e-06,2.8795411290031346e-06,2.192024802442166e-06,1.9562888205602233e-06,2.435295106609119e-06,5.8499264667836e-06,7.051480546071984e-06,2.80123410473768e-06,1.2003020255838173e-05,6.729032771262881e-06,2.2138643051069266e-06,8.14358940842439e-06,2.4039826947104437e-06,1.2227437560092357e-06
113,1.7622214619107576e-06,1.969614619245629e-06,1.444434217619904e-06,3.02729626098819e-06,2.228539586208052e-06,1.9507605404223705e-06,2.45545407946473e-06,5.853182620196235e-06,6.847228335838755e-06,2.8059695148544865e-06,1.2387643229549597e-05,6.8737366784273885e-06,2.179788445278381e-06,7.445619627535087e-06,2.3854490222888368e-06,1.2438916289552183e-06
114,1.8018031987212782e-06,1.9990946169436464e-06,1.3950794067180034e-06,3.1820712959988574e-06,2.2716793131681636e-06,1.9518224882035246e-06,2.470950553777179e-06,5.8651102638121695e-06,6.667553805088284e-06,2.804266466355432e-06,1.2693524941339312e-05,6.976728255536165e-06,2.1512539702318983e-06,6.796141152750952e-06,2.363183396294868e-06,1.2706397927819299e-06
115,1.8477986222568502e-06,2.033240598848123e-06,1.351881988416112e-06,3.343824802435364e-06,2.3204082129070507e-06,1.958044708364732e-06,2.480027233082402e-06,5.890152067985888e-06,6.514313797156373e-06,2.796467130330666e-06,1.2917207608331038e-05,7.036752352493126e-06,2.129709140968927e-06,6.19582559700281e-06,2.3378867547477367e-06,1.3028132453509826e-06
116,1.8991508652528399e-06,2.0716814905018878e-06,1.315390011403309e-06,3.5121468870392195e-06,2.3736338338286987e-06,1.9677123174559573e-06,2.4808018107325124e-06,5.932005334072892e-06,6.388675027842691e-06,2.7825075514899607e-06,1.3059495397183736e-05,7.054151117507068e-06,2.1162170088483925e-06,5.645013358977582e-06,2.3103786083566994e-06,1.339999019131368e-06
117,1.9545604917408208e-06,2.1137890791615612e-06,1.2859386349542557e-06,3.685995720460862e-06,2.430344908825348e-06,1.9790282672185863e-06,2.4717108521512267e-06,5.993447670121837e-06,6.291253723152425e-06,2.7619681619663816e-06,1.3123557345280267e-05,7.029709601863771e-06,2.1115006825442375e-06,5.143475132204941e-06,2.2813955654514103e-06,1.3815700734124134e-06
118,2.012589992598808e-06,2.1587010468290656e-06,1.2636923071065153e-06,3.863617670703024e-06,2.4895963042145945e-06,1.9903940703582826e-06,2.4520478078487883e-06,6.0761955795493454e-06,6.222583463165962e-06,2.7343749386666123e-06,1.3112497679602411e-05,6.963790112756893e-06,2.115962401313091e-06,4.690171461465464e-06,2.2515267653169826e-06,1.4266821634230324e-06
119,2.0716573634483972e-06,2.20543556117646e-06,1.248702174505928e-06,4.042529081877891e-06,2.550381575955464e-06,2.0006921266242334e-06,2.4222461458123917e-06,6.180788713597877e-06,6.1833016733828294e-06,2.699679473994137e-06,1.3028080997710532e-05,6.856430820734336e-06,2.1296608473941868e-06,4.28326443281999e-06,2.221224121317825e-06,1.4742546328949866e-06
120,2.12999660638345e-06,2.2530240900405227e-06,1.2409430914955998e-06,4.2195991722080755e-06,2.6115853954598137e-06,2.0095102267561446e-06,2.383742430582602e-06,6.306657255977976e-06,6.173753873969167e-06,2.658502133741239e-06,1.2871272819627845e-05,6.708150360185721e-06,2.1523239523135417e-06,3.9203332241209205e-06,2.1907538248509213e-06,1.5229895122518478e-06
121,2.18578753324242e-06,2.300630278569783e-06,1.2403004242195794e-06,4.391374011559095e-06,2.6721466889205683e-06,2.017179169157602e-06,2.3385257132223874e-06,6.452286309238748e-06,6.1934170434379795e-06,2.611887562689771e-06,1.2643779667546745e-05,6.520768126734547e-06,2.1834034186584076e-06,3.598686339554921e-06,2.16014575811506e-06,1.57149247648813e-06
122,2.2374655639677486e-06,2.347702746097049e-06,1.2465474056890727e-06,4.55456133691862e-06,2.7313902000962698e-06,2.0245210440071786e-06,2.2886767984392e-06,6.615252995567956e-06,6.2405893272506065e-06,2.560940549515288e-06,1.2349533882924265e-05,6.297897774412633e-06,2.2220813446912555e-06,3.3156823161851924e-06,2.12923453876286e-06,1.6185027649690355e-06
123,2.2839575368991265e-06,2.3941315821880715e-06,1.2593743310963442e-06,4.706390717560314e-06,2.789294415199598e-06,2.0324393963170334e-06,2.2361817462710945e-06,6.792178007025725e-06,6.312431576826686e-06,2.506735889937342e-06,1.19956535580285e-05,6.0450837277958915e-06,2.2672425477488677e-06,3.0688569558291624e-06,2.0977113502935517e-06,1.6631274507309192e-06
